age,income,savings,expenses,debt
31.149177195836835,62502.93442413387,11681.777917695552,34406.3805781893,22745.04854358861
28.230779996940413,20093.96536142817,19328.217099506448,33558.19046265276,12655.13047447105
41.11676288840868,55610.848547713584,12842.400108892482,23394.770537582863,10744.384019588455
45.30999522495951,68415.03488709938,26820.5206571262,31194.90785816951,15907.83858209573
44.31280119116199,31855.38471963192,34872.46155335927,32913.12236843729,21718.270264063125
26.607824767773614,75088.58580256555,14199.46758629957,30057.427735263536,14353.733222942017
31.907876241487855,56285.285140490676,22394.04500535377,13308.178733031324,14744.065482358099
38.31263431403564,39424.82216362387,24996.851103029338,31283.91699178784,10653.450122321912
44.75545127122359,49163.46383513441,24720.022709192745,47700.24831517794,9292.371233165259
30.2082576215471,58374.903687825834,20759.552679160875,27119.685849944137,7621.022779975494
33.14341023336183,51140.080871186176,27426.824183597222,24175.383217157432,5869.4400414272895
23.936650259939718,58081.33988669554,24822.489526806574,32986.78847769119,6564.929501502513
23.037933759193294,36189.89610380951,7623.375776727022,32499.025683732572,3247.2201782850843
43.125258223941984,52540.41236054117,28691.56064389273,39541.88132333131,9620.642746574884
48.56240028570823,28794.282546425296,28872.90837266742,19937.054752728898,1576.6621138680657
34.27989878419666,48331.60907976949,12367.138958214186,35851.04202059994,10954.582620718553
45.03532897892024,36441.38537802815,20379.37835447602,34723.37649001171,9818.34695978829
38.61636025047634,38967.050861153504,26833.289928110695,28862.827704475632,10734.676491933438
28.548802453948756,68541.39762815656,17906.861804206383,32709.49854337352,7389.342149900038
38.61395605508414,66369.65180891403,30729.78047766012,38235.659852786855,25384.301850902517
50.38036566465969,59137.071813607654,43638.72494619361,36978.52304022761,16800.579500901564
34.64173960890049,33615.308529911315,12140.139673650177,20855.84550341017,3777.287499576386
50.64643655814006,45253.87325457797,6189.553968462251,36561.26549404387,11164.340437134491
8.802548959102555,68196.46549968775,23038.185956048757,29482.491159739853,6959.969285313382
43.21902504375224,52125.753704598574,27215.625051261435,30582.992784124122,4927.60136646293
35.870470682381715,84789.94309972541,17691.33626155231,30585.575928013557,3299.639644380325
32.009926495341325,55899.76759091558,34532.606633210344,28798.05608961392,12161.08345379627
35.91760776535502,52880.73674735047,6613.942002767511,39533.65997685652,6593.09882465213
15.124310853991073,45363.25303696248,26929.18623031611,29330.256321206303,14839.130120126021
32.80328112162488,52003.11357173423,13941.391792411066,21043.63097293465,14968.911072652194
38.57112571511746,47712.952454291844,37193.779062072965,26851.76115224217,16869.571926057248
49.77894044741516,60621.630150328856,39925.15353168118,31429.557734483806,5738.066169629482
29.817297817263526,64350.53475191876,12333.43412216652,39833.718274376406,12376.82805346005
26.915063971068122,38210.158092380756,14504.428640914199,34824.75747959067,13162.271083211504
29.982429564154636,30031.50569663333,28595.87886979802,23195.71777002365,7629.1091244801755
44.15402117702074,22456.919403450553,16128.693502104854,49881.51933343113,6141.140213035625
38.287511096596845,57619.86990368816,19545.887820677617,32118.202487823837,18047.603328879864
29.702397962329613,33449.50090739189,20253.884205424103,40203.12590399212,11137.479378660268
40.13267433113356,17706.64110571276,803.268438023435,28786.284531382167,13179.83875355869
35.9707754934804,55828.67906796446,19861.62253905763,34266.87395764359,5889.6199408603625
44.68644990532889,87394.99276149186,13102.722259358263,36715.74803614724,3903.5776673890314
27.979469061226474,49908.9363269016,15068.771776002279,39745.55769403405,7152.751127539448
31.723378534022316,62577.36161677463,34436.32003468814,38458.9464430258,9379.893063050014
31.078918468678424,51227.440378213476,7434.931057207437,36977.576000583824,4678.899965913256
20.364850518678814,48516.65520213286,28132.05186747977,27479.30615044713,9950.775956748084
37.96120277064576,63786.14724481653,17210.370696681915,25426.03166435151,1557.4740596574993
37.610552721798896,45645.88183717023,17202.398315041657,32660.86008259358,4399.762887650639
35.05113456642461,54010.88471107854,27903.718960517115,37465.02457872855,13354.556241384376
32.65412866624853,54825.467092940205,23400.512945688904,28218.234393787145,13018.95260138947
20.84629257949586,39978.64319535427,25706.12997219531,38521.375725715094,8040.616173065668
30.79354677234641,64880.635243047844,29681.84660532861,41620.93396388943,4911.178454615235
31.572854834732304,47375.60364956887,16686.916168166772,22669.432647412643,4862.982242369945
26.97722730778381,38663.82260760733,13877.632654922498,23304.634369629763,8133.658770293429
33.387142883339905,58047.64765355605,9148.49473442202,28876.999528757307,13222.592458226456
39.040508568145384,36522.98027313444,11745.894700210449,32460.901345513572,14641.228456721623
53.8618590121053,50422.717360536924,49490.94425308725,25803.463889863593,7517.341322590155
36.74577812831839,49863.21505033695,32446.795807367867,40817.62143093716,4232.537870076081
37.57550390722764,66288.43348747367,6489.256337919787,33392.53489214761,11339.218189331667
34.25554084233833,57120.47349319929,6775.420432564299,30315.576385925917,5882.325146870753
15.812287847009586,49624.595618822845,24818.660617184916,18512.72380905178,7408.736805693988
34.73486124550783,62266.494488004304,25472.64797377967,19473.47346857994,16626.38045218519
35.60230209941027,70853.1132352597,25488.838353173644,32248.07400225445,14135.577142828839
59.63242112485286,58367.154595277934,17450.442064463023,12939.23499076131,10789.871561257258
33.076390352188774,50155.28929765071,18745.457399970997,38101.09927715258,3640.404994436386
38.015473423336125,30322.456514747606,23278.795241593572,28734.769245021438,11056.982837353295
34.65288230294757,34023.29505386941,20858.930062933305,55944.74375675787,15313.286453937631
23.313219623804677,45421.629434679984,-2193.003727475352,48463.33000492888,8121.831671172322
46.42822814515021,40857.31696761075,17702.003694248062,28548.407446019864,16755.570449933577
42.519330326867745,47195.43045521831,11485.935657396863,29149.30397974948,16463.726447591034
42.910319470430466,50849.74887345661,21752.11418908512,37964.652112016236,18318.664160717366
25.90612545205261,57945.391315350964,49852.5900260341,43625.3808793443,11526.215632656764
49.02794310936099,48942.518329113635,23674.816654743045,16895.767540511864,12936.958499030061
20.981489372077192,57297.52465739303,16864.70313827602,15708.996277162507,17070.93644165545
40.868570938002705,50967.1162221518,29218.015019772523,25023.72155556495,12236.969685344879
56.90455625809979,20368.00150469193,24826.878872092126,34661.90066539092,7493.8294610489365
25.094636748693116,35909.96909271869,24200.944904518412,33974.98872406078,7757.285817360693
29.33702270397228,47838.686664175766,26068.50593215671,38558.1716398708,11192.774768868696
35.99651365087641,31854.578857383385,40565.43564829542,20402.419773077534,3547.192890268907
29.965243458838007,58998.93094994307,8691.115646740844,11470.849096248989,9283.705423179037
19.493365689338674,72961.26248515546,24736.320768114543,36864.113562417166,15482.735591151268
35.68562974806027,68281.42777545974,10736.188700184615,23374.429816278123,-956.2692558264043
24.37696286273895,46798.35693604688,25555.126463422483,13852.097084890896,17672.410508972574
39.73592430635182,72360.89205274929,10813.134885139056,31160.509967675054,15611.871093515798
25.80575765766197,52230.01185803167,15826.331863949155,36345.40550574942,7701.176920847618
50.499344050175395,44943.71043322941,17049.100857620935,29023.54294302978,12716.954139359048
27.167467076637628,40798.960046885906,29758.16719344709,26337.212910540085,10015.738634531634
31.779384837943244,45462.95470267808,29184.54443942414,28725.102142832748,16149.951842193415
43.135172173696695,44177.34772188157,7542.826235536155,27035.337900793736,14913.415713849707
22.69135683566045,52556.243335632316,20549.341109998488,19215.623104478662,2999.6463840849538
37.27459934604129,52408.60971574797,12904.201452508274,24282.554584076544,12936.312067320883
48.07142754282428,50045.69030230122,7414.950893246654,34170.23924011052,8971.860731783761
18.925167654387725,56554.072546195246,17829.829495756298,32573.428331012,10414.1628525905
36.84633858532304,67859.69412179512,16915.172115441805,31344.47844773456,6359.140495150922
37.598827942484235,64243.312031619855,44267.164863455226,22038.812145172964,18740.68534560418
42.8182287177731,27726.53047325145,24329.59825360696,28547.974702914664,15200.30909951288
22.63049289121918,11691.182976470678,6223.824992457627,12583.479628457164,6301.144180135163
21.795433869157236,64014.79866858911,14352.259958290579,31427.81331108312,3326.9469654488366
40.21941565616898,29496.819523768685,30213.832954293983,41430.86166250854,8071.636845110759
37.96984673233186,46628.518971609745,40884.42772869925,18206.942943663154,12172.513230456529
37.504928503458764,32448.304609109608,4140.166877620417,25312.578613457958,11201.029219731116
38.46448209496975,22970.293436299704,1200.756148609551,32632.854229681037,16265.664123841216
28.199752784215093,58121.94092307182,38709.65175371782,40022.74107541987,13949.59861090426
37.322536971610035,61387.327404539705,23896.141773709038,26414.203069598803,14847.845128764533
37.93072473298681,41352.34398909921,11317.072681236335,24461.99736587283,11634.277003052186
27.85648581973632,11134.365617826348,25346.290861224352,14248.614860671334,3053.5063489450486
53.65774511144757,41806.33327621276,-6357.477390168777,30827.50503446485,9021.507344265492
39.73832920911788,55877.060081038195,20033.75506597161,46336.60832114995,15300.448699543327
23.086965027973513,27816.32646838807,23278.21172843085,32218.867695717407,9742.38535737677
41.5655360863383,52750.39879668733,29242.701395378295,29821.768166530295,12515.451843118733
25.253183297726785,49770.35226240507,9861.040477074623,32576.658486135882,8406.258423769334
42.87084603742452,58689.37249401632,20856.87161403359,29911.263968411182,4850.940757290775
46.58595579007404,51793.705526212296,10745.753739404126,23495.885021918963,9383.279679769448
26.793176816482895,35403.96588677667,22553.837556743172,36586.239325421644,11545.23721516327
44.63376129244322,67948.57252496737,11046.536776369758,31806.092184894034,6721.5614026927815
39.12780926936498,47622.05640459545,15918.991608397793,30140.90601546926,8821.443775716658
43.2206015999449,49590.43190735102,10041.84605209771,22197.071781774,5302.683790070087
53.967929826539475,36000.98061390206,26511.36241823657,40428.06345547807,15596.22458782048
32.54611883997129,43350.766232127346,28584.511166566655,35317.62196266488,8527.72121205983
27.462638356425103,36727.95928959649,17653.794300425863,25576.633301061585,17263.777725630916
26.104855703744768,47405.809101148654,20382.379949600283,38014.5988294555,17643.73925270454
26.841897150345616,75675.62720213515,5514.085853664559,26019.433292918344,9594.770176391281
34.228982905858956,29421.482856029656,17003.233519932128,23743.972059911706,4957.756337263251
38.41151974816644,25796.579031848883,19497.95382958255,23922.375060157705,-429.48938866668686
37.766907993300194,72067.55491240413,46207.93091029975,15831.45157529527,2639.814634866042
43.27183249036024,46860.14484272201,8880.329742258364,33772.339043345644,3130.8258755067
35.13001891877907,39963.908920101254,34641.772387524376,15350.8409732932,16892.348137307523
49.53534077157317,65598.57031094114,29968.587734658082,20172.4493498739,10579.12293613473
32.35343166762044,40915.766903947035,22806.364044901362,13395.295927371735,11948.022620459938
62.20169166589619,77390.14570320403,37586.20484195133,29311.442457672856,-1102.105044675629
41.25667347765006,60168.88807008904,23721.05472606863,28797.436317825024,4010.167853913692
26.428424435837172,42681.32887781446,23891.591956679287,27386.43029450909,14435.398882231435
24.291075019388877,82359.62319898256,19468.793469824548,21659.37844263539,11433.87056191293
39.824724152431855,40914.27615494993,32235.688824186276,20622.129972506882,9263.973606572014
32.76537214674149,61131.430580139604,30964.692338108835,33714.958908372595,12824.211793000613
42.14000494092092,54489.38870609738,13743.227125037876,25595.5845463321,18178.989030679077
39.73237624573545,69526.11934098197,6807.528054012326,32530.866572289156,8894.787682314747
34.271710873431275,73422.66795090279,17970.19362604343,22918.01051100622,10346.849013290348
26.53206281931595,50480.0622359865,11999.614356023536,31448.50194216866,10962.984593656525
19.851527753141355,38698.73194480725,19364.754253846448,40426.22429852851,21960.548176369964
30.53485047932979,56899.582144086744,32374.381346841394,34689.326403142266,-496.7813220951284
43.56398794323472,39834.26945371841,15426.9834491321,26700.68945426816,13416.11507394404
37.14093744130204,80200.80871289935,19571.76618688425,32057.59176284742,9425.988756204682
22.54261221288012,52048.02996624106,20580.227348083954,28074.678603758297,12833.858630920899
36.73180925851182,44520.17673031837,28484.308822052844,30063.041477557825,6713.137230026377
38.85317379728837,52770.204587973625,-2468.893339846054,27395.111582811973,9755.174845707748
26.16142563798867,29793.10565705455,13932.997052347033,28685.31835291687,13557.052897327476
36.53725105945528,35425.789422340225,22112.836922794726,31696.746824593403,25564.551005219204
35.58208718446,68006.20861916638,32000.789564268613,22053.130403344396,14040.180947010358
23.57029702169377,40146.58581542906,15080.975524937949,21872.969384080174,5759.672009847457
38.577873603482836,34296.3352597709,1234.472939581261,18891.65956935031,7881.201589886484
40.60784526368234,58049.79128790929,26197.114459661363,17197.83116397032,7732.92945808073
45.830512431752766,67785.56231994496,13646.376111743706,20261.738462236164,1021.7841368499248
45.53802052034903,60784.299659976,8103.333409096387,31275.700054433033,8349.549041492814
21.22330632042909,64940.715287087245,13756.54610286776,22857.69987606493,13664.145409108725
25.621749600848773,38648.073671458085,18154.746423441506,34108.91571384877,3628.8394046160247
40.1503526720866,28672.839998872343,13952.553354617872,30277.709990020496,15242.413255252963
40.13785950912209,72520.0047793323,-2055.6605709906908,14251.96629249557,12438.874105421692
40.150476863060476,45159.802417367966,28970.66196887132,35239.80467377352,6328.833390144811
73.52731490654722,46237.50475317429,32748.750412787223,36486.38916473368,9292.351813310763
40.70890510693167,69922.91212773586,26515.219913395056,22049.098601321173,17991.609038205166
46.35565640180599,58343.4501410099,8623.143295751834,33361.53234315993,13667.739067529328
44.54001763493203,56838.31658122411,17985.08466052482,23148.01410072641,10043.91827449074
41.51391251305798,82475.03517351625,19934.786847705418,30781.363013986684,8811.583415195078
31.847307553596544,40347.22654429785,25987.9438956191,19884.012744360276,10383.045352258297
42.589692204932675,63917.60192121856,26683.404887180808,15655.148379723385,7441.1822102884835
27.27174785462428,50855.19687345627,12658.262012215044,26937.46248309625,-523.7475285950732
32.63181393259991,54028.88418294885,20819.955564135606,29010.16842980131,20210.889552673652
30.146364521708964,72927.02639618798,24572.80404615241,26818.56245108317,10776.624995997008
35.81874139386323,57617.53634434436,34558.22322146766,20527.755534219526,11990.736325612685
58.146585666735085,58074.441185744494,27045.065398247232,26800.807502950902,9710.461250615457
16.32734807408252,66087.61005964704,27890.56687375519,32154.358020645872,6324.41599637706
41.86260190374514,44525.70905685672,20838.26627929361,29640.855759019705,9070.377595256146
18.872841288103483,37411.85498991491,34104.591452035034,31460.008244793706,2003.0261890284437
30.280681342105666,34327.862089684495,24097.627959594975,24639.078396366138,21385.432490266525
45.889505969673664,20504.65115935997,11389.120898264295,39373.74331772928,3827.44000788802
35.64280019095463,80843.10694910484,34033.699701251906,20590.613307561754,4840.168580764102
24.222552220706937,33451.87451417475,26979.032725390276,33900.48237669375,7798.703978067998
27.846962907400318,46681.19564621342,15569.559788715178,39455.12874367969,16440.378624261888
41.79597748934676,45847.80050166619,15205.070326007566,33847.26474199117,10072.54499631327
27.696333682828634,54611.10046713651,22965.75545140762,28379.80618348136,3819.321019847688
37.16458589581975,62236.05818808945,24631.847952675846,25773.623626696168,16271.691803786696
35.45571839903814,62907.10232539618,21972.922656312065,38288.70120837005,13655.003133927406
28.48399652394183,41253.83842146592,23113.08673442885,18616.200597906616,12692.174786082262
56.439440893253256,47493.174293203825,36999.5737457638,22239.00591696285,13578.671205854202
41.33919022318011,54238.69925732449,30715.43152234886,26819.537876066228,21971.809502912256
14.74857413342393,46269.633107246795,21906.355912650244,39901.230060095986,20925.474475180563
36.86454314769428,74110.18364029989,29413.10580767483,33038.14108832717,6566.423284983523
28.38213535231612,57364.62427457377,9674.760964724604,22255.633931918037,18119.42496405576
43.52433334796224,61023.16679074726,23979.27049946809,27517.53835692077,11915.840948794501
27.074792615672994,59943.21903001119,38093.0634973311,25085.414847229644,12495.479080688747
33.85263558533101,67602.10786227987,17819.54104607626,24321.688062131718,1538.6458417833564
40.049872789804574,52715.3233805556,11523.660713809151,37831.11646845423,9148.07117305902
43.657551941701215,30547.5207806623,13479.111114069394,19026.054965891955,5935.882048317175
22.997035929442237,55995.31927628962,9103.669626576117,42870.246845874986,14140.294074466547
31.654987641590516,40229.64659312257,12152.380918722967,36625.837521476984,15355.402502014025
30.25054688839044,42070.74977375365,16294.91901409971,38726.893364829586,-372.43175508155764
28.46670767426288,58795.4602813264,5944.329808213581,26296.483903797933,9889.825679978649
52.65454240281097,68574.24607150453,20156.18333949603,28800.474247367125,15609.30752397126
39.049817109609556,50319.073651040926,29022.77173786647,18534.785483802305,9066.605188432775
22.391160456649548,54632.49518898446,10922.438198530795,25802.700743465575,13645.318225011823
44.17861947054776,75533.22416952858,35192.83923641768,33949.238781145206,11755.827338135421
56.22156197012633,53611.297692328524,25107.920885275948,40368.504494251174,11708.301159763132
45.32465260551147,89025.24671270592,30305.80585624057,21142.74546558039,8643.425109658512
19.806300340459867,58482.64468447316,13421.654461478629,27075.95250411787,3917.0959793214524
30.157659271337486,23588.558612662735,28545.252270666155,28789.606238139822,4392.349262874863
47.669111491866225,61300.12431656799,9080.66099604687,18833.686382460117,13546.762572276586
27.923305343812192,55717.37577324166,28902.475008365087,34730.7939340672,10097.291277594415
39.43819428146229,69346.29131124119,21718.393397935313,24208.077346059126,9307.438776963876
42.74634053429337,60097.72026904937,25532.512199847835,28436.877190583808,7880.549788388237
25.73069528421917,47923.16024024339,8244.053943751484,26384.405024704978,8474.05577259624
34.404746439382,31635.526455659514,11049.301577233953,23685.291954242606,15234.558972440696
2.5873265993092716,46864.65114070962,25972.282182533847,29943.640116155562,8323.779590659866
24.756123586657104,37242.1931868605,10516.519957757993,28275.123371455822,3294.6764334921563
32.4743184860684,41292.14825292916,24632.06292099123,27025.136941770674,13718.258877700866
22.522168180351507,58828.67606630914,6328.621935397543,24172.307026557257,8975.616680676414
51.32411303931635,75048.56756527109,28481.74212666668,32556.197366263645,10156.979327663883
20.698586220393672,55920.07294734471,7674.76685231491,43228.93814793828,18037.891531997553
30.59955513303016,32061.754069472234,25522.999376795233,31119.09786271302,9897.197213247464
36.30740577286091,56669.040023302114,26256.30933646001,37968.94571928903,11445.918365593627
49.412732890661154,67949.47229968477,13032.281815704251,18878.2245987723,4105.382543508374
20.641378488205607,40853.25643520927,25820.265670847268,31262.091514350155,8901.652738245199
46.63163752154959,47989.742499906235,22604.42263333556,21221.05344823147,13047.630226043006
35.10233061019587,50220.32292093796,14611.581438072617,18184.600579744787,2223.131330793788
25.18491348952049,38226.5253037664,9914.453159237919,24085.02874032771,11004.225465578547
39.62103474263271,59724.20650765789,373.7430832742102,39535.19467530858,10503.955363224031
36.9905969557347,48185.77777088327,23496.500472996937,37600.12662935717,10206.437277937197
28.997831228412053,56292.98665860542,4351.972286379449,31944.037776435198,15185.794493291216
35.69802084990019,36687.6173329685,20953.441994413082,17738.395520880553,11672.192574242606
31.1468640313824,43438.125495148844,17365.517839177508,28429.754788896505,17390.35949178222
36.13517345251248,60835.72036741657,26791.427754381955,32413.600071213885,5032.052422029819
41.62130674521047,44407.502718623495,16979.545005101358,31404.289836628785,10679.62283609174
50.86016816145352,75904.45776850107,16705.522136529085,15249.651332154033,10422.333931949737
22.62184501173151,44005.45721578097,27318.707042882954,22877.457215841026,4653.727531224599
56.330333746562665,53370.27088627829,23350.580290841175,29487.377886810267,14781.47501045673
15.479122004774982,63988.86247809635,23161.559571827784,34290.32727613752,21623.366529264087
33.482149049644164,28724.514006004523,24692.67589808526,12430.97743120043,9914.969627580846
40.883172064845766,23587.86782028836,4644.278767928941,28703.008196161132,12525.105441368834
37.809918677350325,27115.15528144858,27567.88679986982,31144.39015903162,10422.592379076636
28.773004801794063,68938.76155140773,26124.687940136024,36796.89590812971,6432.0766504641215
32.918777496427246,41722.127811613296,9833.168714235027,35542.86067389949,896.198610989919
30.069990653411672,88372.98928502378,17559.195263257985,34660.57055047044,6471.132584523175
29.106352430557884,41536.286020139174,19606.92712372369,23600.475946384526,3040.2080952413435
43.496020970210246,52768.269547955555,18655.032155982673,14735.982903013539,18520.51039029559
38.57015485965047,73131.64928851814,23338.599665685346,26855.577943508793,9424.451530383803
28.07090404739346,80091.39332238684,34313.667818311835,38013.05460166848,8270.403354764147
43.995998754332504,80922.55364954597,30817.667276728287,41147.63622019545,14445.76912393903
38.072995208766095,68125.49345889714,6877.808065685938,35684.392818382286,4391.24448572056
43.1286211883896,65360.93788717194,26220.699903060486,33434.726582413874,6165.679809977239
41.29628841923612,58887.90423801775,33289.3331953541,33037.11718708772,10340.361346243106
26.710049890779278,61675.41614249957,23868.085206892025,25551.050025913755,15143.844957117402
29.398189598030307,41732.214255072,30909.80425185967,28959.51765157104,12508.425225843941
42.472936051232615,37727.016748665395,40122.704457007654,43352.55620661065,11241.62571257941
41.10370265433465,49949.38313883572,30237.095461069814,22459.53595366499,10390.588676180081
34.79098406035852,47447.23066212607,22493.08595641729,42918.230325678815,12001.179277633875
36.17327383308782,43201.579260090875,30450.884740847534,27423.77476406353,11008.264525646273
47.77664895788425,60445.81171185073,21448.878330968913,40603.456872760624,4850.138626115321
29.084286111641703,64329.57812855766,20239.030432849555,18745.479924019695,10230.396108165756
40.470973811700375,51326.10329437771,16485.857642862677,34687.23360931719,4631.556705411237
32.97807347566106,72162.95121582893,35634.133588321085,24105.838912419025,10405.412714504118
32.8231879677278,32874.66328799742,11815.713340579987,18677.8624646065,7596.760292558793
45.9877685198719,47095.10811080423,35323.67724678116,31748.272339287567,22696.90811391431
43.2541634898803,39247.66519095792,24998.641237403714,38075.77430876775,9800.52808124144
43.135096360006386,22001.9507439041,6006.938251980584,23240.468491252028,2978.8021686920565
48.05478807154329,48759.78971235951,23676.492929914217,18007.87231633279,9329.098946615377
35.21003841632759,48173.78737425074,-1000.2650765162398,29265.24188532036,12596.793728189441
41.81952971294964,72701.74614863197,26255.080168310356,29300.517369782552,18366.819730762618
31.89733243406544,59462.17526832166,28852.31482988991,34386.55702043599,7052.738000306408
38.24166352488442,34637.19763506192,14076.440443479463,37596.7565709159,2087.8601298818003
33.698569456323156,77811.38849501283,21235.476959555825,29524.678549820048,14084.185057154906
35.96995964992718,68315.5054328803,39541.57433750286,44844.026518354105,3097.006470501744
40.95157025436914,58731.465552029236,14942.532957380634,31793.877956282333,7819.222792462575
26.817793167665275,46602.738517252525,9410.924129433995,27228.587951944803,8711.89757244503
55.92387275685461,35608.4114491478,34816.634024625986,17107.461127177376,9651.83273349946
24.93982618500298,44416.8983589342,39625.87190530795,27898.723837470658,13445.822285371678
22.85811387212268,66331.22929556279,20036.956718478472,27308.90443671091,6581.828588568062
46.581108735000676,78268.79458901913,30114.630354083565,37682.438370251766,8631.353739166196
42.91662693962936,73148.65292408284,33414.75915530881,33699.86899253483,9928.648235253058
41.24119817052155,42667.258673205884,12575.157674616159,20565.047026939064,10747.98978759394
41.2834550926428,33205.73850066483,15146.941646321317,31378.0350912883,10489.135873539613
34.87753227153085,52113.29370366806,32308.74513154735,35372.24937383243,12180.0288761129
26.027456285141685,23473.409516557225,36850.14278708509,42224.25087510266,14219.197548208685
35.75804558193726,54847.515712771725,25628.80860174355,37100.03173931247,11963.17057825484
28.228382884878883,47785.96120551997,11201.856464979457,36086.77323449182,12267.927617546093
44.75119733417751,43009.452471976365,39870.61111699441,30480.68795692131,2088.8841662676114
33.52942618497861,26079.453990998067,14690.291021880355,33106.4960433876,10251.138495828402
26.745028032074885,57704.00159854575,16648.62218828548,39996.03920564927,12397.537740008043
31.786141583470066,42009.487405071326,23423.378344896213,19337.7808201628,13644.70597285225
39.12931454275624,32451.24746434568,35541.60420714774,27204.485382264353,6538.24612883103
29.36275447196025,6916.066800775261,28539.759765522234,23819.450009950073,6704.803625556775
26.777796044335687,49587.27642424046,24148.655003619104,33033.224949808995,7129.496623582008
37.436872114919126,76583.77395004616,24632.885301181064,39841.7774052063,12682.069499456717
37.44966571108723,74918.88821821805,20435.146686434662,25224.20570623141,15169.405274621044
29.9305682462887,43143.55615120592,25581.395145185063,10877.565060244495,7962.699463541992
30.28961694381677,40966.81909457329,-5295.600776943029,26702.23403980424,14539.811568135245
37.32049937357636,57031.613841125356,17033.925409302017,37307.78985613925,10617.399045822971
20.519156585026757,35024.21841217563,22413.21934916781,34301.03922359904,9378.571114187818
20.925362256234447,54526.87849729199,8489.85916380493,33425.48998248461,8943.078850910155
